,months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
713,0.0,0,0.0588235294117647,0,0,0,0,1,1.0,1,0.5154228855721392,0.5,0,0,0,0,1,0,0,0,0,0,1
714,1.0,0,0.2470588235294117,1,1,1,0,1,0.5,1,0.6437810945273632,0.75,0,1,0,0,1,0,0,0,0,0,0
715,0.75,1,0.0,0,0,0,0,0,0.5,0,0.0691542288557213,0.5,0,0,0,0,0,1,0,0,0,0,0
716,0.5,0,0.0941176470588235,1,0,0,0,1,1.0,1,0.5502487562189055,0.5,0,1,0,0,1,0,0,0,0,0,0
717,0.0,0,0.2588235294117647,0,0,0,0,1,1.0,0,0.6293532338308457,0.75,0,1,0,0,1,0,0,0,0,0,0
718,0.0,1,0.0823529411764705,0,0,0,0,1,1.0,1,0.5592039800995025,0.5,0,0,0,0,1,0,0,0,0,0,0
719,0.75,0,0.0470588235294117,0,1,1,0,1,0.5,1,0.7203980099502488,0.75,0,0,0,0,1,0,0,0,0,0,0
720,0.75,1,0.0941176470588235,1,0,1,0,1,1.0,1,0.863681592039801,0.75,0,1,0,0,1,0,0,0,0,0,0
721,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0671641791044776,0.5,0,0,0,0,0,1,0,0,0,0,0
722,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0601990049751243,1.0,0,0,0,0,0,1,1,0,0,0,0
723,0.25,0,0.188235294117647,1,0,1,0,1,0.5,0,0.7149253731343282,0.5,0,0,0,0,1,0,0,0,0,0,0
724,0.5,0,0.1058823529411764,0,0,1,1,1,0.5,1,0.8243781094527362,1.0,0,0,0,0,1,0,0,0,0,0,0
725,1.0,1,0.2470588235294117,1,1,1,1,1,1.0,1,0.735820895522388,0.75,0,0,0,1,0,0,1,0,0,0,0
726,0.0,0,0.0705882352941176,0,0,0,0,1,1.0,1,0.5144278606965175,0.5,0,1,0,0,1,0,0,0,0,0,0
727,0.0,0,0.0,0,0,0,0,0,1.0,0,0.0094527363184079,1.0,0,0,0,0,0,1,0,0,0,0,0
728,0.5,1,0.2,0,0,0,1,1,1.0,1,0.8263681592039801,0.75,0,0,0,0,1,0,0,0,0,0,0
729,0.75,0,0.3529411764705882,1,0,1,1,1,1.0,0,0.5134328358208955,0.75,0,0,0,1,0,0,0,1,0,0,0
730,0.25,0,0.0470588235294117,0,1,1,0,1,1.0,0,0.6980099502487562,0.5,0,0,0,0,1,0,0,0,0,0,0
731,0.25,1,0.2470588235294117,0,0,0,0,0,0.5,1,0.3258706467661691,0.5,0,0,0,1,0,0,0,0,0,0,0
732,1.0,1,0.1647058823529411,1,1,1,1,1,1.0,1,0.9427860696517412,0.5,0,1,0,0,1,0,1,0,0,0,0
733,0.0,0,0.3176470588235294,1,1,0,1,0,1.0,0,0.4144278606965174,0.75,0,1,0,1,0,0,0,0,0,0,0
734,0.5,0,0.2117647058823529,1,1,0,1,1,0.5,1,0.7492537313432835,0.75,0,0,0,0,1,0,0,0,0,0,0
735,0.0,0,0.0,0,0,0,0,0,1.0,0,0.017910447761194,1.0,0,1,0,0,0,1,0,0,0,0,0
736,1.0,1,0.188235294117647,1,1,1,1,1,1.0,1,0.9800995024875622,0.5,0,1,0,0,1,0,1,0,0,0,0
737,0.5,1,0.1529411764705882,0,1,0,1,1,1.0,1,0.7771144278606964,0.75,0,0,0,0,1,0,0,0,0,0,0
738,0.5,0,0.1058823529411764,0,1,1,0,1,1.0,1,0.3552238805970149,0.5,0,0,0,0,0,0,0,1,0,0,0
739,0.75,0,0.2235294117647058,1,0,0,1,0,1.0,1,0.5407960199004974,0.75,0,1,0,1,0,0,0,1,0,0,0
740,0.75,1,0.1294117647058823,0,0,0,0,1,1.0,1,0.5442786069651742,0.5,0,0,0,0,1,0,0,1,0,0,0
741,1.0,1,0.2235294117647058,0,1,0,0,0,1.0,0,0.708457711442786,0.5,0,0,0,0,1,0,0,1,0,0,0
742,0.0,0,0.3058823529411765,0,1,0,1,1,1.0,1,0.2601990049751243,0.75,0,0,0,1,0,0,0,0,0,0,0
743,0.5,0,0.3411764705882353,0,1,1,0,1,1.0,0,0.1830845771144278,1.0,0,0,0,1,0,0,0,0,1,0,0
744,1.0,1,0.3176470588235294,0,0,1,1,1,0.5,1,0.8522388059701492,0.5,0,0,0,0,1,0,0,1,0,0,0
745,1.0,1,0.0588235294117647,1,1,0,1,1,0.5,1,0.4537313432835821,0.5,0,1,0,1,0,0,1,0,0,0,0
746,1.0,1,0.0588235294117647,0,0,0,1,0,1.0,1,0.8034825870646766,0.5,0,0,0,0,1,0,0,1,0,0,0
747,1.0,1,0.0941176470588235,1,1,1,1,1,1.0,1,0.699502487562189,0.5,0,1,0,1,0,0,0,0,0,0,0
748,1.0,1,0.2235294117647058,0,0,1,0,1,1.0,1,0.827363184079602,0.75,0,1,0,0,1,0,0,0,0,0,0
749,1.0,1,0.188235294117647,1,1,1,1,1,1.0,1,0.7154228855721393,0.5,0,0,0,0,0,0,0,0,0,0,0
750,1.0,1,0.3411764705882353,1,1,1,1,0,1.0,1,0.9736318407960196,0.5,0,1,0,0,1,0,0,0,0,0,0
751,0.0,0,0.2352941176470588,1,0,0,0,1,1.0,1,0.5557213930348258,0.5,0,0,0,0,1,0,0,0,0,0,0
752,0.5,1,0.0352941176470588,0,1,1,0,1,1.0,1,0.7487562189054726,1.0,0,0,0,0,1,0,0,0,1,0,0
753,0.0,0,0.3176470588235294,0,1,1,0,1,1.0,1,0.2497512437810945,0.5,0,1,0,0,0,0,0,0,0,0,0
754,0.5,1,0.2235294117647058,0,1,1,0,1,1.0,1,0.8666666666666666,1.0,0,0,0,0,1,0,0,0,1,0,0
755,0.75,1,0.2470588235294117,0,1,1,1,1,1.0,1,0.9487562189054723,1.0,0,0,0,0,1,0,0,1,0,0,0
756,0.0,0,0.0588235294117647,0,0,0,0,1,1.0,1,0.2796019900497512,0.75,0,0,0,0,0,0,0,0,0,0,0
757,0.75,0,0.2823529411764706,0,0,1,1,1,0.5,1,0.3507462686567164,0.75,0,0,0,1,0,0,0,1,0,0,0
758,0.5,0,0.2235294117647058,0,0,1,1,1,1.0,0,0.7139303482587065,0.75,0,0,0,0,1,0,0,0,0,0,0
759,0.25,0,0.0,0,0,0,0,0,1.0,1,0.0203980099502487,1.0,0,1,0,0,0,1,0,0,0,0,0
760,0.5,1,0.3176470588235294,1,0,0,0,1,1.0,1,0.618905472636816,0.5,0,1,0,0,1,0,0,0,0,0,0
761,0.75,1,0.3529411764705882,0,0,1,0,1,1.0,1,0.7059701492537314,0.75,0,0,0,0,1,0,0,1,0,0,0
762,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0681592039800995,0.5,0,1,0,0,0,1,0,0,0,0,0
763,0.25,0,0.2823529411764706,0,0,0,0,1,1.0,1,0.507960199004975,0.75,0,0,0,0,1,0,0,0,0,0,0
764,1.0,1,0.1176470588235294,1,1,0,0,1,0.5,1,0.8691542288557214,0.5,0,0,0,0,1,0,0,0,0,0,0
765,1.0,0,0.1058823529411764,1,1,1,1,1,1.0,1,0.4597014925373134,1.0,0,1,0,1,0,0,0,0,0,0,0
766,0.25,0,0.3294117647058823,0,0,1,1,1,1.0,0,0.1592039800995024,0.75,0,1,0,0,0,0,0,0,0,0,0
767,0.0,1,0.2941176470588235,0,0,0,0,1,1.0,1,0.5552238805970149,1.0,0,0,0,0,1,0,0,0,0,0,1
768,0.75,0,0.2235294117647058,0,1,1,0,1,0.5,0,0.7054726368159204,0.75,0,1,0,0,1,0,0,1,0,0,0
769,1.0,1,0.2,0,1,1,1,0,0.5,1,0.8920398009950249,0.5,0,0,0,0,1,0,0,0,0,0,0
770,1.0,0,0.0,0,0,0,0,0,0.5,0,0.0124378109452736,0.5,0,0,0,0,0,1,0,0,0,0,0
771,1.0,1,0.1529411764705882,1,1,1,1,1,1.0,0,0.5990049751243781,0.5,0,0,0,1,0,0,0,0,0,0,0
772,0.0,0,0.0941176470588235,0,1,0,0,1,1.0,0,0.5422885572139303,0.75,0,0,0,0,1,0,0,0,0,0,0
773,0.0,1,0.3294117647058823,0,0,0,0,1,1.0,1,0.7621890547263681,0.75,0,0,0,0,1,0,0,0,0,0,1
774,0.5,1,0.0352941176470588,0,1,0,0,1,1.0,0,0.7208955223880598,0.75,0,0,0,0,1,0,0,0,0,0,0
775,0.0,0,0.0470588235294117,0,1,0,0,1,1.0,1,0.1104477611940298,0.5,0,1,0,1,0,0,0,0,0,0,0
776,0.75,1,0.1294117647058823,0,1,0,0,1,0.5,1,0.6104477611940298,1.0,0,0,0,0,1,0,0,0,0,0,0
777,0.0,0,0.0588235294117647,0,0,1,0,1,1.0,1,0.1159203980099502,0.75,0,0,0,1,0,0,0,0,0,0,1
778,0.25,0,0.2941176470588235,0,1,1,0,0,1.0,1,0.8313432835820894,0.75,0,0,0,0,1,0,0,0,0,0,0
779,1.0,1,0.3294117647058823,1,1,0,1,1,0.5,1,0.918905472636816,0.75,0,1,0,0,1,0,0,0,0,0,0
780,1.0,1,0.2,0,1,1,1,1,1.0,1,0.9124378109452737,1.0,0,0,0,0,1,0,0,0,0,0,0
781,0.5,1,0.1529411764705882,0,0,0,0,1,1.0,0,0.7611940298507462,0.5,0,0,0,0,1,0,0,0,0,0,0
782,1.0,1,0.3058823529411765,0,1,1,1,1,0.5,1,0.8865671641791043,0.75,0,0,0,0,1,0,0,0,0,0,0
783,0.25,0,0.1529411764705882,1,0,0,0,1,1.0,1,0.4064676616915422,0.5,0,1,0,1,0,0,0,0,0,0,0
784,0.75,0,0.0352941176470588,0,0,0,0,1,1.0,0,0.254228855721393,1.0,0,1,0,1,0,0,0,0,0,0,0
785,0.0,1,0.2588235294117647,0,0,0,0,1,1.0,1,0.6547263681592039,0.5,0,0,0,0,1,0,0,0,0,0,1
786,1.0,1,0.2705882352941176,0,1,1,0,0,0.5,1,0.8721393034825872,0.5,0,0,0,0,1,0,0,0,0,0,0
787,1.0,1,0.2470588235294117,0,1,1,1,1,1.0,0,0.5611940298507463,0.75,0,1,0,1,0,0,0,0,0,0,0
788,0.0,1,0.0352941176470588,1,0,0,0,1,1.0,1,0.3716417910447761,0.75,0,0,0,1,0,0,0,0,0,0,0
789,0.75,1,0.1764705882352941,0,1,0,1,0,1.0,1,0.8621890547263681,1.0,0,0,0,0,1,0,0,0,0,0,0
790,1.0,0,0.0,0,0,0,0,0,1.0,1,0.017910447761194,1.0,0,0,0,0,0,1,0,0,0,0,0
791,1.0,1,0.2941176470588235,1,1,1,1,1,1.0,1,0.9492537313432836,0.75,0,0,0,0,1,0,0,0,0,0,0
792,0.5,0,0.2117647058823529,1,1,1,1,1,0.5,1,0.7950248756218906,0.5,0,1,0,0,1,0,0,0,0,0,0
793,1.0,1,0.3294117647058823,0,1,1,0,1,0.5,1,0.8611940298507462,1.0,0,0,0,0,1,0,0,0,0,0,0
794,1.0,0,0.2352941176470588,0,0,0,0,1,0.5,1,0.5243781094527363,0.5,0,0,0,0,1,0,0,0,0,0,0
795,0.25,0,0.2352941176470588,0,1,1,0,1,1.0,1,0.1731343283582089,1.0,0,1,0,1,0,0,0,0,0,0,0
796,0.0,0,0.188235294117647,0,0,0,0,1,1.0,1,0.7288557213930348,0.5,0,0,0,0,1,0,0,0,0,0,0
797,0.75,1,0.0823529411764705,0,1,1,0,1,1.0,0,0.8606965174129354,0.5,0,0,0,0,1,0,0,0,0,0,0
798,1.0,1,0.2705882352941176,1,1,0,0,1,1.0,1,0.6716417910447761,0.5,0,0,0,0,1,0,0,0,0,0,0
799,1.0,1,0.0941176470588235,1,0,0,0,1,0.5,1,0.8208955223880597,0.5,0,0,0,0,1,0,0,0,0,0,0
800,0.5,0,0.1764705882352941,1,0,0,0,1,1.0,1,0.6487562189054726,0.5,0,0,0,0,1,0,0,0,0,0,0
801,0.0,0,0.0235294117647058,0,0,0,0,1,1.0,1,0.507960199004975,0.75,0,0,0,0,1,0,0,0,0,0,1
802,0.75,1,0.0,0,0,0,0,0,0.5,0,0.0671641791044776,0.75,0,0,0,0,0,1,0,0,0,0,0
803,0.5,1,0.0823529411764705,0,0,0,0,1,1.0,1,0.6626865671641791,0.75,0,0,0,0,1,0,0,0,0,0,0
804,0.0,0,0.1647058823529411,0,0,1,0,1,1.0,1,0.5567164179104478,0.75,0,0,0,0,1,0,0,0,0,0,1
805,1.0,1,0.2,1,1,1,1,1,1.0,0,0.7144278606965173,0.5,0,1,0,1,0,0,0,0,0,0,0
806,0.5,0,0.188235294117647,1,1,1,0,1,1.0,1,0.4099502487562189,0.75,0,0,0,1,0,0,0,0,0,0,0
807,0.5,1,0.1647058823529411,1,0,0,0,1,1.0,1,0.7189054726368159,0.5,0,1,0,0,1,0,0,0,0,0,0
808,0.5,0,0.1411764705882353,0,0,0,0,1,1.0,1,0.6094527363184079,0.75,0,0,0,0,1,0,0,0,0,0,0
809,0.5,0,0.2117647058823529,1,0,0,1,1,0.5,0,0.7154228855721393,0.5,0,1,0,0,1,0,0,0,0,0,0
810,0.0,0,0.2470588235294117,0,0,0,0,1,1.0,0,0.2791044776119402,0.75,0,0,0,1,0,0,0,0,0,0,1
811,0.75,0,0.2705882352941176,0,0,1,0,1,0.5,1,0.3164179104477611,0.75,0,0,0,1,0,0,0,0,0,0,0
812,1.0,0,0.2235294117647058,1,1,0,0,1,0.5,0,0.6870646766169154,0.5,0,1,0,0,1,0,0,0,0,0,0
813,0.5,0,0.0470588235294117,0,1,1,1,1,1.0,1,0.3159203980099502,0.5,0,0,0,1,0,0,0,0,0,0,0
814,0.5,0,0.0823529411764705,0,0,0,0,1,1.0,1,0.5373134328358209,0.5,0,0,0,0,1,0,0,0,0,0,0
815,1.0,1,0.1411764705882353,0,1,1,0,0,1.0,1,0.7746268656716417,0.75,0,1,0,0,1,0,0,0,0,0,0
816,0.0,0,0.0235294117647058,0,0,0,0,0,1.0,1,0.5273631840796019,0.75,0,0,0,0,1,0,0,0,0,0,0
817,1.0,1,0.3058823529411765,1,1,1,1,1,1.0,0,0.9507462686567164,0.5,0,0,0,0,1,0,0,0,0,0,0
818,1.0,1,0.3058823529411765,0,0,1,0,1,0.5,1,0.818407960199005,1.0,0,1,0,0,1,0,0,0,0,0,0
819,0.5,1,0.2470588235294117,0,1,1,0,1,1.0,1,0.854228855721393,0.75,0,0,0,0,1,0,0,0,0,0,0
820,0.0,0,0.0588235294117647,0,0,0,0,1,1.0,1,0.5119402985074627,0.75,0,0,0,0,1,0,0,0,0,0,1
821,1.0,1,0.0,0,0,0,0,0,1.0,1,0.0636815920398009,0.5,0,1,0,0,0,1,1,0,0,0,0
822,1.0,0,0.0,0,0,0,0,0,1.0,1,0.0129353233830845,0.5,0,1,0,0,0,1,1,0,0,0,0
823,0.75,0,0.1764705882352941,0,1,0,0,1,1.0,0,0.3139303482587064,0.5,0,1,0,1,0,0,0,0,0,0,0
824,0.25,0,0.2705882352941176,0,0,1,0,1,1.0,1,0.7791044776119402,1.0,0,0,0,0,1,0,0,0,0,0,0
825,0.0,0,0.0352941176470588,0,0,0,0,1,1.0,1,0.599502487562189,0.5,0,0,0,0,1,0,0,0,0,0,0
826,1.0,1,0.2352941176470588,0,1,1,1,1,1.0,1,0.8940298507462686,1.0,0,0,0,0,1,0,1,0,0,0,0
827,0.0,0,0.1529411764705882,1,0,1,1,0,0.5,1,0.6064676616915423,0.75,0,0,0,1,0,0,0,0,0,0,0
828,0.75,1,0.2588235294117647,0,1,1,0,1,0.5,1,0.6228855721393034,0.5,0,0,0,1,0,0,0,0,0,0,0
829,0.25,0,0.2823529411764706,0,1,0,0,1,1.0,1,0.5502487562189055,0.5,0,0,0,0,1,0,0,0,0,0,0
830,0.75,1,0.2117647058823529,1,1,1,0,1,1.0,1,0.5661691542288557,0.75,0,0,0,1,0,0,0,0,0,0,0
831,1.0,1,0.1647058823529411,1,1,1,1,0,1.0,1,0.9417910447761194,0.5,0,1,0,0,1,0,1,0,0,0,0
832,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0736318407960198,1.0,0,1,0,0,0,1,0,0,0,0,0
833,1.0,1,0.2352941176470588,1,1,0,0,0,0.5,1,0.881592039800995,0.75,0,0,0,0,1,0,1,0,0,0,0
834,0.0,0,0.2117647058823529,0,1,0,0,1,1.0,1,0.3288557213930347,0.75,0,1,0,0,0,0,0,0,0,0,0
835,0.75,1,0.2,1,1,1,0,1,1.0,1,0.9039800995024876,1.0,0,0,0,0,1,0,0,0,0,0,0
836,1.0,1,0.1294117647058823,1,1,1,1,1,1.0,1,0.9731343283582088,0.5,0,0,0,0,1,0,0,0,0,0,0
837,1.0,1,0.2705882352941176,0,0,0,0,1,1.0,1,0.7601990049751244,0.75,0,1,0,0,1,0,1,0,0,0,0
838,0.0,0,0.0470588235294117,0,0,0,0,1,1.0,0,0.2562189054726368,0.75,0,0,0,1,0,0,0,0,0,0,1
839,0.25,1,0.1529411764705882,0,0,0,0,1,1.0,1,0.7616915422885572,0.5,0,0,0,0,1,0,0,0,0,0,0
840,0.75,1,0.2117647058823529,0,1,1,0,0,0.5,1,0.8781094527363184,1.0,0,0,0,0,1,0,0,0,0,0,0
841,0.0,1,0.3411764705882353,0,0,0,0,1,1.0,0,0.6661691542288557,0.75,0,0,0,0,1,0,0,0,0,0,1
842,0.25,0,0.2705882352941176,1,1,0,0,1,1.0,1,0.3611940298507462,0.5,0,0,0,1,0,0,0,0,0,0,0
843,0.5,1,0.1529411764705882,0,0,1,0,1,1.0,1,0.8109452736318408,0.5,0,0,0,0,1,0,0,0,0,0,0
844,0.75,1,0.2117647058823529,1,1,1,0,1,1.0,0,0.8940298507462686,0.75,0,1,0,0,1,0,0,0,0,0,0
845,1.0,0,0.0823529411764705,1,1,1,1,0,1.0,1,0.4646766169154229,0.5,0,1,0,1,0,0,1,0,0,0,0
846,1.0,1,0.1529411764705882,0,1,1,0,1,1.0,1,0.6606965174129353,0.5,0,0,0,0,1,0,1,0,0,0,0
847,1.0,0,0.0705882352941176,1,0,1,1,1,1.0,1,0.4557213930348258,0.5,0,1,0,0,0,0,0,0,0,0,0
848,0.75,1,0.1764705882352941,0,0,0,1,1,0.5,0,0.8159203980099502,1.0,0,0,0,0,1,0,0,0,0,0,0
849,1.0,1,0.0470588235294117,0,1,0,0,1,1.0,1,0.8024875621890547,0.5,0,0,0,0,1,0,0,0,0,0,0
850,0.0,1,0.2,1,1,0,0,0,1.0,0,0.417910447761194,0.5,0,0,0,1,0,0,0,0,0,0,0
851,0.5,0,0.3294117647058823,0,1,1,0,1,1.0,1,0.3781094527363183,0.5,0,0,0,1,0,0,0,0,0,0,0
852,0.75,1,0.3176470588235294,0,0,0,0,1,1.0,1,0.554726368159204,1.0,0,0,0,0,1,0,0,0,0,0,0
853,0.0,0,0.1764705882352941,0,0,0,0,0,1.0,1,0.6099502487562188,1.0,0,0,0,0,1,0,0,0,0,0,1
854,0.0,1,0.3529411764705882,0,0,0,0,1,1.0,1,0.771641791044776,0.5,0,0,0,0,1,0,0,0,0,0,0
855,0.5,0,0.0941176470588235,0,0,0,0,1,1.0,0,0.5303482587064676,0.5,0,1,0,0,1,0,0,0,0,0,0
856,0.25,1,0.3176470588235294,0,0,0,0,1,1.0,1,0.7631840796019901,1.0,0,0,0,0,1,0,0,0,0,0,0
857,0.25,1,0.2705882352941176,0,1,0,0,1,1.0,1,0.6194029850746269,0.75,0,0,0,0,1,0,0,0,0,0,0
858,0.5,0,0.3058823529411765,0,0,1,0,1,1.0,1,0.2149253731343283,0.75,0,0,0,0,0,0,0,0,0,0,0
859,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0656716417910447,1.0,0,0,0,0,0,1,1,0,0,0,0
860,0.0,0,0.1294117647058823,0,0,0,0,1,1.0,1,0.7039800995024875,0.75,0,0,0,0,1,0,0,0,0,0,0
861,0.75,0,0.3058823529411765,0,1,1,0,1,1.0,1,0.3656716417910447,0.75,0,0,0,1,0,0,0,1,0,0,0
862,1.0,1,0.3529411764705882,1,1,1,1,1,1.0,1,0.9860696517412934,0.75,0,1,0,0,1,0,1,0,0,0,0
863,1.0,1,0.0588235294117647,1,1,1,0,1,1.0,1,0.7114427860696517,0.5,0,0,0,0,1,0,0,1,0,0,0
864,0.0,0,0.1058823529411764,0,0,1,0,1,1.0,0,0.3154228855721393,1.0,0,0,1,1,0,0,0,0,0,0,1
865,0.5,0,0.0,0,0,0,0,0,0.5,0,0.0154228855721393,0.75,0,1,0,0,0,1,0,0,0,0,0
866,0.0,1,0.2823529411764706,0,0,0,0,1,1.0,1,0.5477611940298507,0.75,0,1,0,0,1,0,0,0,0,0,0
867,0.75,1,0.0352941176470588,1,0,0,1,1,1.0,1,0.5154228855721392,0.5,0,0,0,0,0,0,0,1,0,0,0
868,0.0,0,0.1764705882352941,0,1,0,0,1,1.0,1,0.6696517412935323,0.75,0,0,0,0,1,0,0,0,0,0,1
869,1.0,1,0.1176470588235294,0,0,1,0,1,0.5,1,0.4671641791044776,0.75,0,0,0,1,0,0,0,1,0,0,0
870,0.0,1,0.0470588235294117,0,0,0,0,1,1.0,1,0.5656716417910447,0.75,0,0,0,0,1,0,0,0,0,0,0
871,1.0,1,0.2823529411764706,1,1,1,1,0,1.0,1,0.9701492537313432,0.5,0,1,0,0,1,0,1,0,0,0,0
872,0.75,1,0.3176470588235294,1,1,1,1,1,0.5,0,0.7701492537313434,0.5,0,0,0,0,1,0,0,1,0,0,0
873,0.75,1,0.3529411764705882,0,1,1,0,1,1.0,1,0.8577114427860696,0.5,0,0,0,0,1,0,0,1,0,0,0
874,0.0,0,0.0941176470588235,0,0,0,0,1,1.0,1,0.5169154228855721,1.0,0,0,0,0,1,0,0,0,0,0,0
875,0.5,0,0.0470588235294117,0,0,0,0,1,1.0,0,0.7233830845771144,0.75,0,0,0,0,1,0,0,0,1,0,0
876,1.0,0,0.1411764705882353,1,1,0,1,1,0.5,1,0.4248756218905473,0.5,0,0,0,0,0,0,1,0,0,0,0
877,0.25,1,0.2588235294117647,1,1,0,0,1,1.0,1,0.4009950248756219,0.5,0,0,0,1,0,0,0,0,1,0,0
878,0.0,1,0.0352941176470588,0,0,1,0,1,1.0,1,0.617910447761194,0.75,0,0,0,0,1,0,0,0,0,0,0
879,0.25,0,0.2705882352941176,0,0,1,0,0,1.0,1,0.663681592039801,0.75,0,0,0,0,1,0,0,0,0,0,0
880,1.0,1,0.2705882352941176,1,1,0,1,1,1.0,1,0.9139303482587064,0.75,0,0,0,0,1,0,1,0,0,0,0
881,1.0,1,0.1529411764705882,0,1,0,0,1,1.0,1,0.8099502487562189,0.75,0,1,0,0,1,0,1,0,0,0,0
882,0.0,0,0.0470588235294117,0,0,1,1,1,1.0,0,0.2701492537313432,1.0,0,1,0,1,0,0,0,0,0,0,0
883,0.75,1,0.0352941176470588,1,0,1,0,1,1.0,0,0.4139303482587064,0.5,0,0,0,1,0,0,0,1,0,0,0
884,0.5,1,0.2117647058823529,1,0,0,0,1,1.0,0,0.708457711442786,0.75,0,0,0,0,1,0,0,0,1,0,0
885,0.25,1,0.3294117647058823,1,0,0,0,1,1.0,1,0.6129353233830845,0.5,0,0,0,0,1,0,0,0,1,0,0
886,0.5,0,0.3294117647058823,0,0,1,1,1,0.5,0,0.3567164179104477,0.5,0,1,0,1,0,0,0,0,1,0,0
887,0.0,1,0.1764705882352941,0,0,0,0,1,1.0,0,0.3034825870646766,0.5,0,0,1,1,0,0,0,0,0,0,0
888,0.75,1,0.188235294117647,1,1,0,1,1,1.0,1,0.9149253731343284,0.5,0,0,0,0,1,0,0,1,0,0,0
889,1.0,0,0.2235294117647058,1,1,1,1,1,1.0,0,0.2796019900497512,0.75,0,1,0,1,0,0,1,0,0,0,0
890,0.75,1,0.2117647058823529,0,0,0,0,1,1.0,1,0.7527363184079602,0.75,0,0,0,0,1,0,0,1,0,0,0
891,0.25,1,0.1294117647058823,0,0,1,0,1,1.0,1,0.7945273631840796,0.75,0,0,0,0,1,0,0,0,1,0,0
892,0.75,1,0.1411764705882353,1,1,1,1,1,0.5,1,0.9686567164179104,0.5,0,0,0,0,1,0,0,1,0,0,0
893,1.0,0,0.2470588235294117,0,1,1,0,1,0.5,1,0.7930348258706468,0.75,0,0,0,0,1,0,0,1,0,0,0
894,1.0,1,0.1176470588235294,0,1,1,1,1,1.0,0,0.5880597014925373,0.75,0,1,0,1,0,0,1,0,0,0,0
895,1.0,1,0.0352941176470588,0,1,1,1,1,1.0,1,0.5696517412935324,0.75,0,0,0,0,0,0,1,0,0,0,0
896,0.0,0,0.3529411764705882,1,0,0,0,1,1.0,0,0.5676616915422885,0.75,0,0,0,0,1,0,0,0,0,0,0
897,0.0,0,0.1411764705882353,0,0,0,1,1,1.0,0,0.3079601990049751,0.75,0,0,1,1,0,0,0,0,0,0,0
898,0.5,1,0.1294117647058823,0,0,1,0,1,1.0,0,0.6074626865671642,0.5,0,0,1,0,1,0,0,0,1,0,0
899,1.0,1,0.188235294117647,0,1,1,0,0,0.5,1,0.8706467661691543,1.0,0,1,0,0,1,0,1,0,0,0,0
900,1.0,1,0.2117647058823529,1,0,1,0,1,0.5,1,0.861691542288557,0.5,0,0,0,0,1,0,0,1,0,0,0
901,1.0,1,0.1176470588235294,1,0,1,1,1,1.0,0,0.5557213930348258,0.5,0,1,0,0,0,0,1,0,0,0,0
902,0.75,1,0.2,1,0,1,1,1,1.0,0,0.8263681592039801,0.75,0,1,0,0,1,0,0,1,0,0,0
903,1.0,0,0.0352941176470588,0,1,1,0,1,1.0,1,0.8044776119402984,0.75,0,0,0,0,1,0,0,1,0,0,0
904,0.0,0,0.2,0,0,1,0,1,1.0,1,0.7611940298507462,0.75,0,0,0,0,1,0,0,0,0,0,0
905,1.0,1,0.1529411764705882,0,1,1,0,1,1.0,1,0.7671641791044775,0.5,0,0,0,0,1,0,0,0,0,0,0
906,0.0,0,0.1529411764705882,0,0,1,0,1,1.0,1,0.5552238805970149,0.5,0,0,0,0,1,0,0,0,0,0,0
907,1.0,1,0.188235294117647,0,0,1,0,1,1.0,1,0.7099502487562188,0.75,0,0,0,0,1,0,0,1,0,0,0
908,1.0,0,0.2823529411764706,1,1,0,1,1,0.5,1,0.5248756218905473,0.5,0,0,0,1,0,0,0,0,0,0,0
909,0.25,1,0.1058823529411764,0,0,0,0,1,1.0,1,0.7497512437810945,1.0,0,0,0,0,1,0,0,0,1,0,0
910,0.25,1,0.0823529411764705,1,1,0,0,1,1.0,1,0.399502487562189,0.75,0,1,0,1,0,0,0,0,0,1,0
911,1.0,1,0.2117647058823529,1,1,1,1,1,1.0,1,0.8870646766169153,0.75,0,0,0,0,1,0,0,0,0,0,0
912,1.0,1,0.2941176470588235,1,0,0,0,1,1.0,1,0.7223880597014924,0.75,0,0,0,0,1,0,0,0,0,0,0
913,0.25,1,0.2,0,1,1,0,0,1.0,1,0.8567164179104477,1.0,0,0,0,0,1,0,0,0,0,1,0
914,0.75,0,0.3058823529411765,0,1,1,0,1,0.5,1,0.3701492537313433,0.5,0,0,0,1,0,0,0,0,0,0,0
915,0.75,1,0.2117647058823529,1,1,0,0,1,1.0,1,0.7820895522388059,0.5,0,0,0,0,1,0,0,0,0,0,0
916,1.0,1,0.3058823529411765,0,0,1,1,1,0.5,0,0.8343283582089552,1.0,0,0,0,0,1,0,0,0,0,0,0
917,0.5,1,0.1176470588235294,0,0,1,1,1,1.0,1,0.7796019900497512,1.0,0,0,0,0,1,0,0,0,1,0,0
918,0.0,0,0.2235294117647058,0,1,0,0,1,1.0,1,0.7601990049751244,0.5,0,0,0,0,1,0,0,0,0,1,0
